"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega"
108, -2.521296116e-02, 1.289334058e-02, -9.306664253e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
109, -2.521296116e-02, 1.332385433e-02, -8.679120726e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
110, -2.521296116e-02, 1.368676011e-02, -8.094740797e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
111, -2.521296116e-02, 1.396678605e-02, -7.601389232e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
112, -2.521296116e-02, 1.416878857e-02, -7.217870956e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
113, -2.521296116e-02, 1.430780660e-02, -6.938220314e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
114, -2.521296116e-02, 1.440055983e-02, -6.743597510e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
115, -2.521296116e-02, 1.446123878e-02, -6.612473344e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
116, -2.521296116e-02, 5.904058930e-03, -1.550478242e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
117, -2.521296116e-02, 6.044694143e-03, -1.545049716e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
118, -2.521296116e-02, 6.253616225e-03, -1.536712315e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
119, -2.521296116e-02, 6.554202651e-03, -1.524134565e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
