t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
66.70,72455,0.9994,1037.2,1186.3,420189,0.01759,523.5,0.8738,0.3,718.4
66.75,72456,0.9994,1037.2,1186.3,420190,0.01759,523.5,0.8738,0.3,719.0
66.80,72456,0.9994,1037.2,1186.3,420191,0.01759,523.5,0.8738,0.3,719.5
66.85,72456,0.9994,1037.2,1186.3,420192,0.01759,523.5,0.8738,0.3,720.1
66.90,72456,0.9994,1037.2,1186.3,420193,0.01759,523.5,0.8738,0.3,720.6
66.95,72456,0.9994,1037.2,1186.3,420194,0.01759,523.6,0.8738,0.3,721.2
67.00,72456,0.9994,1037.2,1186.3,420195,0.01759,523.6,0.8738,0.3,721.7
67.05,72456,0.9994,1037.2,1186.3,420195,0.01759,523.6,0.8738,0.3,722.3
67.10,72456,0.9994,1037.2,1186.3,420196,0.01759,523.6,0.8738,0.3,722.8
67.15,72456,0.9994,1037.2,1186.3,420196,0.01759,523.6,0.8738,0.3,723.3
67.20,72456,0.9994,1037.2,1186.3,420197,0.01759,523.6,0.8738,0.3,723.9
67.25,72456,0.9994,1037.2,1186.3,420197,0.01759,523.6,0.8738,0.3,724.4
67.30,72456,0.9994,1037.2,1186.3,420198,0.01759,523.6,0.8738,0.3,724.9
67.35,72456,0.9994,1037.2,1186.3,420198,0.01759,523.6,0.8738,0.3,725.4
67.40,72456,0.9994,1037.2,1186.3,420198,0.01759,523.6,0.8738,0.3,726.0
67.45,72456,0.9994,1037.2,1186.3,420199,0.01759,523.6,0.8738,0.3,726.5
67.50,72456,0.9994,1037.2,1186.3,420199,0.01759,523.6,0.8738,0.3,727.0
67.55,72456,0.9994,1037.2,1186.3,420199,0.01759,523.6,0.8738,0.3,727.5
67.60,72456,0.9994,1037.2,1186.3,420199,0.01759,523.6,0.8738,0.3,728.0
67.65,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,728.5
67.70,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,729.0
67.75,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,729.5
67.80,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,730.0
67.85,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,730.5
67.90,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,730.9
67.95,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,731.4
68.00,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,731.9
68.05,72456,0.9994,1037.2,1186.3,420200,0.01759,523.6,0.8738,0.3,732.4
68.10,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,732.9
68.15,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,733.3
68.20,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,733.8
68.25,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,734.3
68.30,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,734.7
68.35,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,735.2
68.40,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,735.6
68.45,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,736.1
68.50,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,736.5
68.55,72456,0.9994,1037.2,1186.3,420201,0.01759,523.6,0.8738,0.3,737.0
