"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
10, -2.521296116000000e-02, 9.061014648000000e-03, -1.158491927000000e-02, 1.198880217118385e+00, 0.000000000000000e+00, -2.777616921068906e+01, -2.172481915649811e+01, 2.509924094932095e+05, 1.000000000000000e-10, 1.461837034335804e+05, 0.000000000000000e+00, -2.316983854000000e+01, -1.812202929600000e+01
11, -2.521296116000000e-02, 9.373419342000000e-03, -1.133363803000000e-02, 1.199452154105984e+00, 0.000000000000000e+00, -2.718647901559831e+01, -2.248441917512750e+01, 2.504720054345655e+05, 1.000000000000000e-10, 1.460571453400783e+05, 0.000000000000000e+00, -2.266727606000000e+01, -1.874683868400000e+01
12, -2.521296116000000e-02, 9.594191102999999e-03, -1.114736911000000e-02, 1.199931276120004e+00, 0.000000000000000e+00, -2.675016402678202e+01, -2.302302751232239e+01, 2.498650829103079e+05, 1.000000000000000e-10, 1.458670748169322e+05, 0.000000000000000e+00, -2.229473822000000e+01, -1.918838220600000e+01
13, -2.521296116000000e-02, 9.744445175000000e-03, -1.101626658000000e-02, 1.197765502344733e+00, 0.000000000000000e+00, -2.638763097446207e+01, -2.334119471977933e+01, 2.493814952673751e+05, 1.000000000000000e-10, 1.462568375367511e+05, 0.000000000000000e+00, -2.203253316000000e+01, -1.948889035000000e+01
14, -2.521296116000000e-02, 9.844138484000000e-03, -1.092727224000000e-02, 1.192244495258407e+00, 0.000000000000000e+00, -2.605429452356751e+01, -2.347173912754290e+01, 2.490599991382172e+05, 1.000000000000000e-10, 1.473149553912377e+05, 0.000000000000000e+00, -2.185454448000000e+01, -1.968827696800000e+01
15, -2.521296116000000e-02, 9.943019060999999e-03, -1.083737574000000e-02, 1.189922802341811e+00, 0.000000000000000e+00, -2.578976885353357e+01, -2.366146283394142e+01, 2.492331200497225e+05, 1.000000000000000e-10, 1.477633815690656e+05, 0.000000000000000e+00, -2.167475148000000e+01, -1.988603812200000e+01
16, -2.521296116000000e-02, 1.008903818000000e-02, -1.070157229000000e-02, 1.190591412580154e+00, 0.000000000000000e+00, -2.548055806851261e+01, -2.402210780196774e+01, 2.494439671318600e+05, 1.000000000000000e-10, 1.475220085647242e+05, 0.000000000000000e+00, -2.140314458000000e+01, -2.017807636000000e+01
17, -2.521296116000000e-02, 1.029725889000000e-02, -1.050137136000000e-02, 1.191201609205349e+00, 0.000000000000000e+00, -2.501612850594314e+01, -2.452989641261533e+01, 2.494124789056941e+05, 1.000000000000000e-10, 1.471386984753943e+05, 0.000000000000000e+00, -2.100274272000000e+01, -2.059451778000000e+01
18, -2.521296116000000e-02, 1.057966990000000e-02, -1.021679626000000e-02, 1.193531735496714e+00, 0.000000000000000e+00, -2.438641045312398e+01, -2.525255139422356e+01, 2.491518118424711e+05, 1.000000000000000e-10, 1.462571063910924e+05, 0.000000000000000e+00, -2.043359252000000e+01, -2.115933980000000e+01
19, -2.521296116000000e-02, 1.093736580000000e-02, -9.832922775000001e-03, 1.193205983561448e+00, 0.000000000000000e+00, -2.346371538602851e+01, -2.609918170582623e+01, 2.481324722479837e+05, 1.000000000000000e-10, 1.456403940435672e+05, 0.000000000000000e+00, -1.966584555000000e+01, -2.187473160000000e+01
