t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
15.45,35290,0.4868,845.8,885.6,146869,0.00410,50.9,0.2821,0.7,519.9
15.50,35344,0.4875,841.1,880.8,146981,0.00408,51.1,0.2833,0.7,520.7
15.55,35397,0.4882,837.2,876.9,147089,0.00406,51.2,0.2844,0.7,521.4
15.60,35446,0.4889,833.0,872.6,147183,0.00404,51.4,0.2855,0.7,522.0
15.65,35492,0.4895,828.9,868.5,147270,0.00402,51.5,0.2866,0.7,522.7
15.70,35536,0.4901,825.0,864.6,147351,0.00400,51.6,0.2876,0.7,523.4
15.75,35577,0.4907,821.3,860.8,147427,0.00399,51.7,0.2886,0.7,524.0
15.80,35615,0.4912,817.8,857.3,147497,0.00397,51.8,0.2895,0.7,524.6
15.85,35651,0.4917,814.5,854.0,147562,0.00395,51.8,0.2903,0.7,525.2
15.90,35685,0.4922,811.4,850.8,147622,0.00394,51.9,0.2911,0.7,525.8
15.95,35716,0.4926,808.4,847.8,147678,0.00392,52.0,0.2919,0.7,526.4
16.00,35746,0.4930,805.6,845.0,147729,0.00391,52.1,0.2926,0.7,526.9
16.05,35773,0.4934,803.0,842.3,147777,0.00389,52.1,0.2933,0.7,527.5
16.10,35799,0.4938,800.5,839.8,147822,0.00388,52.2,0.2939,0.7,528.0
16.15,35823,0.4941,798.2,837.4,147863,0.00387,52.2,0.2945,0.7,528.5
16.20,35845,0.4944,796.0,835.2,147901,0.00386,52.3,0.2950,0.7,529.0
16.25,35866,0.4947,794.0,833.2,147936,0.00385,52.3,0.2956,0.7,529.5
16.30,35885,0.4950,792.1,831.2,147969,0.00384,52.3,0.2960,0.7,530.0
16.35,35903,0.4952,790.3,829.4,147999,0.00383,52.4,0.2965,0.7,530.5
16.40,35920,0.4954,788.6,827.7,148026,0.00382,52.4,0.2969,0.7,530.9
16.45,35935,0.4957,787.1,826.1,148052,0.00381,52.4,0.2973,0.7,531.4
16.50,35949,0.4959,785.6,824.6,148075,0.00380,52.5,0.2977,0.7,531.9
16.55,35962,0.4960,784.2,823.2,148097,0.00379,52.5,0.2980,0.7,532.3
16.60,35975,0.4962,783.0,821.9,148117,0.00379,52.5,0.2984,0.7,532.7
16.65,35986,0.4964,781.8,820.7,148135,0.00378,52.5,0.2987,0.7,533.2
16.70,35997,0.4965,780.7,819.6,148152,0.00378,52.6,0.2989,0.7,533.6
16.75,36006,0.4966,779.7,818.6,148168,0.00377,52.6,0.2992,0.7,534.0
16.80,36015,0.4968,778.7,817.6,148182,0.00376,52.6,0.2994,0.7,534.4
16.85,36023,0.4969,777.8,816.7,148195,0.00376,52.6,0.2996,0.7,534.8
16.90,36031,0.4970,777.0,815.9,148207,0.00376,52.6,0.2998,0.7,535.2
16.95,36038,0.4971,776.2,815.1,148218,0.00375,52.6,0.3000,0.7,535.6
17.00,36044,0.4972,775.5,814.4,148228,0.00375,52.6,0.3002,0.7,536.0
17.05,36050,0.4972,774.9,813.7,148237,0.00374,52.7,0.3004,0.7,536.4
17.10,36056,0.4973,774.3,813.1,148246,0.00374,52.7,0.3005,0.7,536.7
17.15,36061,0.4974,773.7,812.6,148253,0.00374,52.7,0.3007,0.7,537.1
17.20,36065,0.4975,773.2,812.0,148261,0.00373,52.7,0.3008,0.7,537.5
17.25,36070,0.4975,772.7,811.6,148267,0.00373,52.7,0.3009,0.7,537.8
17.30,36074,0.4976,772.7,811.6,148278,0.00373,52.7,0.3010,0.7,538.2
17.35,36078,0.4976,772.0,810.7,148280,0.00373,52.7,0.3011,0.7,538.6
17.40,36081,0.4977,771.9,810.7,148289,0.00373,52.7,0.3012,0.7,538.9
17.45,36084,0.4977,771.2,810.0,148290,0.00372,52.7,0.3013,0.7,539.3
17.50,36087,0.4978,771.2,810.0,148298,0.00372,52.7,0.3013,0.7,539.6
17.55,36090,0.4978,770.6,809.4,148298,0.00372,52.7,0.3014,0.7,539.9
17.60,36092,0.4978,770.6,809.4,148305,0.00372,52.7,0.3015,0.7,540.3
17.65,36094,0.4979,770.1,808.8,148305,0.00372,52.7,0.3016,0.7,540.6
17.70,36097,0.4979,770.0,808.8,148311,0.00372,52.7,0.3016,0.7,541.0
17.75,36099,0.4979,770.0,808.8,148316,0.00372,52.7,0.3016,0.7,541.3
17.80,36100,0.4979,769.4,808.2,148314,0.00371,52.7,0.3017,0.7,541.6
17.85,36102,0.4980,769.4,808.2,148319,0.00371,52.7,0.3018,0.7,541.9
17.90,36104,0.4980,769.4,808.2,148323,0.00371,52.7,0.3018,0.7,542.3
17.95,36105,0.4980,768.9,807.6,148321,0.00371,52.7,0.3019,0.7,542.6
18.00,36106,0.4980,768.9,807.6,148324,0.00371,52.7,0.3019,0.7,542.9
18.05,36107,0.4980,768.9,807.6,148327,0.00371,52.8,0.3019,0.7,543.2
18.10,36108,0.4980,768.9,807.6,148330,0.00371,52.8,0.3019,0.7,543.5
18.15,36109,0.4981,768.4,807.1,148327,0.00371,52.8,0.3020,0.7,543.8
18.20,36110,0.4981,768.4,807.1,148329,0.00371,52.8,0.3020,0.7,544.2
18.25,36111,0.4981,768.4,807.1,148331,0.00371,52.8,0.3020,0.7,544.5
18.30,36111,0.4981,768.4,807.1,148333,0.00371,52.8,0.3020,0.7,544.8
18.35,36112,0.4981,768.4,807.1,148335,0.00371,52.8,0.3020,0.7,545.1
18.40,36113,0.4981,768.4,807.1,148337,0.00371,52.8,0.3020,0.7,545.4
18.45,36113,0.4981,767.9,806.6,148334,0.00370,52.8,0.3021,0.7,545.7
18.50,36114,0.4981,767.9,806.6,148335,0.00370,52.8,0.3021,0.7,546.0
18.55,36114,0.4981,767.9,806.6,148336,0.00370,52.8,0.3021,0.7,546.3
18.60,36115,0.4981,767.9,806.6,148337,0.00370,52.8,0.3021,0.7,546.5
18.65,36115,0.4981,767.9,806.6,148338,0.00370,52.8,0.3021,0.7,546.8
18.70,36115,0.4981,767.9,806.6,148339,0.00370,52.8,0.3021,0.7,547.1
18.75,36116,0.4981,767.9,806.6,148340,0.00370,52.8,0.3021,0.7,547.4
18.80,36116,0.4982,767.9,806.6,148341,0.00370,52.8,0.3021,0.7,547.7
18.85,36117,0.4982,767.9,806.6,148342,0.00370,52.8,0.3021,0.7,548.0
18.90,36117,0.4982,767.9,806.6,148343,0.00371,52.8,0.3022,0.7,548.3
18.95,36117,0.4982,767.9,806.6,148344,0.00371,52.8,0.3022,0.7,548.5
19.00,36118,0.4982,767.9,806.6,148345,0.00371,52.8,0.3022,0.7,548.8
19.05,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,549.1
19.10,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,549.4
19.15,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,549.6
19.20,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,549.9
19.25,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,550.2
19.30,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,550.4
19.35,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,550.7
19.40,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,550.9
19.45,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,551.2
19.50,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,551.5
19.55,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,551.7
19.60,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,552.0
19.65,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,552.2
19.70,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,552.5
19.75,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,552.7
19.80,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,553.0
19.85,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,553.2
19.90,36118,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,553.5
19.95,36117,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,553.7
20.00,36117,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,554.0
20.05,36117,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,554.2
20.10,36117,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,554.4
20.15,36117,0.4982,767.4,806.1,148340,0.00370,52.8,0.3022,0.7,554.7
20.20,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,554.9
20.25,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,555.2
20.30,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,555.4
20.35,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,555.6
20.40,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,555.8
20.45,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,556.1
20.50,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,556.3
20.55,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,556.5
20.60,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,556.8
20.65,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,557.0
20.70,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,557.2
20.75,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,557.4
20.80,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,557.6
20.85,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,557.9
20.90,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,558.1
20.95,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,558.3
21.00,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,558.5
21.05,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,558.7
21.10,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,558.9
21.15,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,559.1
21.20,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,559.4
21.25,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,559.6
21.30,36117,0.4982,767.4,806.1,148339,0.00370,52.8,0.3022,0.7,559.8
21.35,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,560.0
21.40,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,560.2
21.45,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,560.4
21.50,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,560.6
21.55,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,560.8
21.60,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,561.0
21.65,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,561.2
21.70,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,561.4
21.75,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,561.6
21.80,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,561.8
21.85,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,561.9
21.90,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,562.1
21.95,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,562.3
22.00,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,562.5
22.05,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,562.7
22.10,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,562.9
22.15,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,563.1
22.20,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,563.3
22.25,36117,0.4982,767.4,806.1,148338,0.00370,52.8,0.3022,0.7,563.4
22.30,36117,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,563.6
22.35,36117,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,563.8
22.40,36117,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,564.0
22.45,36117,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,564.2
22.50,36117,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,564.3
22.55,36117,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,564.5
22.60,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,564.7
22.65,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,564.9
22.70,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,565.0
22.75,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,565.2
22.80,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,565.4
22.85,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,565.6
22.90,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,565.7
22.95,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,565.9
23.00,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,566.1
23.05,36116,0.4982,767.4,806.1,148337,0.00370,52.8,0.3022,0.7,566.2
23.10,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,566.4
23.15,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,566.6
23.20,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,566.7
23.25,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,566.9
23.30,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,567.0
23.35,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,567.2
23.40,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,567.4
23.45,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,567.5
23.50,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,567.7
23.55,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,567.8
23.60,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,568.0
23.65,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,568.1
23.70,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,568.3
23.75,36116,0.4982,767.4,806.1,148336,0.00370,52.8,0.3022,0.7,568.4
23.80,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,568.6
23.85,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,568.7
23.90,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,568.9
23.95,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.0
24.00,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.2
24.05,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.3
24.10,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.5
24.15,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.6
24.20,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.8
24.25,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,569.9
24.30,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,570.0
24.35,36116,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,570.2
24.40,36115,0.4981,767.4,806.1,148335,0.00370,52.8,0.3022,0.7,570.3
24.45,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,570.5
24.50,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,570.6
24.55,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,570.7
24.60,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,570.9
24.65,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.0
24.70,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.1
24.75,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.3
24.80,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.4
24.85,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.5
24.90,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.7
24.95,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.8
25.00,36115,0.4981,767.4,806.1,148334,0.00370,52.8,0.3022,0.7,571.9
25.05,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.1
25.10,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.2
25.15,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.3
25.20,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.4
25.25,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.6
25.30,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.7
25.35,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.8
25.40,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,572.9
25.45,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,573.1
25.50,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,573.2
25.55,36115,0.4981,767.4,806.1,148333,0.00370,52.8,0.3022,0.7,573.3
25.60,36115,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,573.4
25.65,36115,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,573.5
25.70,36115,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,573.7
25.75,36115,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,573.8
25.80,36114,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,573.9
25.85,36114,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,574.0
25.90,36114,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,574.1
25.95,36114,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,574.2
26.00,36114,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,574.4
26.05,36114,0.4981,767.4,806.1,148332,0.00370,52.8,0.3022,0.7,574.5
26.10,36114,0.4981,767.4,806.1,148331,0.00370,52.8,0.3022,0.7,574.6
26.15,36114,0.4981,767.4,806.1,148331,0.00370,52.8,0.3022,0.7,574.7
26.20,36114,0.4981,767.4,806.1,148331,0.00370,52.8,0.3022,0.7,574.8
26.25,36114,0.4981,767.4,806.1,148331,0.00370,52.8,0.3022,0.7,574.9
26.30,36114,0.4981,767.4,806.1,148331,0.00370,52.8,0.3022,0.7,575.0
26.35,36114,0.4981,767.4,806.1,148331,0.00370,52.7,0.3022,0.7,575.1
26.40,36114,0.4981,767.4,806.1,148331,0.00370,52.7,0.3022,0.7,575.2
26.45,36114,0.4981,767.4,806.1,148331,0.00370,52.7,0.3022,0.7,575.4
26.50,36114,0.4981,767.4,806.1,148331,0.00370,52.7,0.3022,0.7,575.5
26.55,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,575.6
26.60,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,575.7
26.65,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,575.8
26.70,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,575.9
26.75,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,576.0
26.80,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,576.1
26.85,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,576.2
26.90,36114,0.4981,767.4,806.1,148330,0.00370,52.7,0.3022,0.7,576.3
26.95,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,576.4
27.00,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,576.5
27.05,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,576.6
27.10,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,576.7
27.15,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,576.8
27.20,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,576.9
27.25,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,577.0
27.30,36113,0.4981,767.4,806.1,148329,0.00370,52.7,0.3022,0.7,577.1
27.35,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.2
27.40,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.3
27.45,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.4
27.50,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.5
27.55,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.6
27.60,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.7
27.65,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.8
27.70,36113,0.4981,767.4,806.1,148328,0.00370,52.7,0.3022,0.7,577.9
27.75,36113,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,577.9
27.80,36113,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,578.0
27.85,36113,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,578.1
27.90,36112,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,578.2
27.95,36112,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,578.3
28.00,36112,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,578.4
28.05,36112,0.4981,767.4,806.1,148327,0.00370,52.7,0.3022,0.7,578.5
28.10,36112,0.4981,767.4,806.1,148326,0.00370,52.7,0.3022,0.7,578.6
28.15,36112,0.4981,767.4,806.1,148326,0.00370,52.7,0.3022,0.7,578.7
28.20,36112,0.4981,767.4,806.1,148326,0.00370,52.7,0.3022,0.7,578.7
28.25,36112,0.4981,767.4,806.1,148326,0.00370,52.7,0.3022,0.7,578.8
28.30,36112,0.4981,767.4,806.1,148326,0.00370,52.7,0.3022,0.7,578.9
28.35,36112,0.4981,767.4,806.1,148326,0.00370,52.7,0.3022,0.7,579.0
28.40,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.1
28.45,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.2
28.50,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.3
28.55,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.3
28.60,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.4
28.65,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.5
28.70,36112,0.4981,767.4,806.1,148325,0.00370,52.7,0.3022,0.7,579.6
28.75,36111,0.4981,767.4,806.1,148324,0.00370,52.7,0.3022,0.7,579.7
28.80,36111,0.4981,767.4,806.1,148324,0.00370,52.7,0.3022,0.7,579.7
28.85,36111,0.4981,767.4,806.1,148324,0.00370,52.7,0.3022,0.7,579.8
28.90,36111,0.4981,767.4,806.1,148324,0.00370,52.7,0.3022,0.7,579.9
28.95,36111,0.4981,767.4,806.1,148324,0.00370,52.7,0.3022,0.7,580.0
29.00,36111,0.4981,767.4,806.1,148324,0.00370,52.7,0.3022,0.7,580.1
29.05,36111,0.4981,767.4,806.1,148323,0.00370,52.7,0.3022,0.7,580.1
29.10,36111,0.4981,767.4,806.1,148323,0.00370,52.7,0.3022,0.7,580.2
29.15,36111,0.4981,767.4,806.1,148323,0.00370,52.7,0.3022,0.7,580.3
29.20,36111,0.4981,767.4,806.1,148323,0.00370,52.7,0.3022,0.7,580.4
29.25,36111,0.4981,767.4,806.1,148323,0.00370,52.7,0.3022,0.7,580.4
29.30,36111,0.4981,767.4,806.1,148322,0.00370,52.7,0.3022,0.7,580.5
29.35,36111,0.4981,767.4,806.1,148322,0.00370,52.7,0.3022,0.7,580.6
29.40,36111,0.4981,767.4,806.1,148322,0.00370,52.7,0.3021,0.7,580.7
29.45,36111,0.4981,767.4,806.1,148322,0.00370,52.7,0.3021,0.7,580.7
29.50,36110,0.4981,767.4,806.1,148322,0.00370,52.7,0.3021,0.7,580.8
29.55,36110,0.4981,767.4,806.1,148322,0.00370,52.7,0.3021,0.7,580.9
29.60,36110,0.4981,767.4,806.1,148321,0.00370,52.7,0.3021,0.7,581.0
29.65,36110,0.4981,767.4,806.1,148321,0.00370,52.7,0.3021,0.7,581.0
29.70,36110,0.4981,767.4,806.1,148321,0.00370,52.7,0.3021,0.7,581.1
29.75,36110,0.4981,767.4,806.1,148321,0.00370,52.7,0.3021,0.7,581.2
29.80,36110,0.4981,767.4,806.1,148321,0.00370,52.7,0.3021,0.7,581.3
29.85,36110,0.4981,767.4,806.1,148320,0.00370,52.7,0.3021,0.7,581.3
29.90,36110,0.4981,767.4,806.1,148320,0.00370,52.7,0.3021,0.7,581.4
29.95,36110,0.4981,767.4,806.1,148320,0.00370,52.7,0.3021,0.7,581.5
30.00,36061,0.4974,719.7,756.2,147656,0.00336,51.5,0.3088,0.7,581.4
30.05,35971,0.4962,681.0,715.6,146936,0.00307,50.3,0.3141,0.7,581.1
30.10,35845,0.4944,649.9,682.7,146169,0.00283,49.1,0.3178,0.7,580.7
30.15,35690,0.4923,624.7,655.9,145382,0.00263,47.9,0.3203,0.7,580.3
30.20,35510,0.4898,604.1,634.0,144598,0.00246,46.7,0.3218,0.7,579.7
30.25,35309,0.4870,587.3,615.9,143820,0.00231,45.6,0.3224,0.7,579.1
30.30,35094,0.4840,574.6,602.2,143074,0.00220,44.5,0.3222,0.7,578.5
30.35,34868,0.4809,566.0,592.8,142379,0.00212,43.5,0.3210,0.7,577.8
30.40,34637,0.4778,560.9,587.0,141736,0.00206,42.6,0.3191,0.7,577.1
30.45,34405,0.4745,559.1,584.7,141152,0.00203,41.8,0.3165,0.8,576.4
30.50,34174,0.4714,559.4,584.7,140614,0.00201,41.1,0.3136,0.8,575.7
30.55,33947,0.4682,561.5,586.5,140118,0.00201,40.4,0.3103,0.8,575.0
30.60,33727,0.4652,565.9,590.8,139681,0.00202,39.8,0.3068,0.8,574.4
30.65,33515,0.4623,571.6,596.4,139283,0.00205,39.2,0.3031,0.8,573.8
30.70,33312,0.4595,578.4,603.2,138920,0.00208,38.7,0.2993,0.8,573.1
30.75,33120,0.4568,586.2,611.0,138593,0.00211,38.3,0.2955,0.8,572.6
30.80,32938,0.4543,594.7,619.6,138296,0.00215,37.9,0.2917,0.9,572.0
30.85,32767,0.4520,603.7,628.8,138020,0.00220,37.5,0.2879,0.9,571.5
