"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1540,      -5.285860394,      -2.534926801,      -3.357938935,      -3.460492464,       0.247445164
          0,           0,        1541,      -5.289901947,      -2.538958248,      -3.354733385,      -3.461675946,      0.2449183507
          0,           0,        1542,      -5.281616507,      -2.534065968,      -3.349275505,      -3.462401895,      0.2453161475
          0,           0,        1543,      -5.301661874,      -2.552751941,      -3.351552597,      -3.465241256,      0.2281970753
          0,           0,        1544,      -5.312056039,      -2.562459131,      -3.354471908,      -3.468544037,      0.2179547702
          0,           0,        1545,      -5.315881404,      -2.567410496,       -3.35433385,      -3.466836896,      0.2126119583
          0,           0,        1546,      -5.318687221,      -2.569054912,      -3.357522812,      -3.466792101,      0.2089732708
          0,           0,        1547,      -5.321695856,      -2.575046258,      -3.354806007,      -3.465848856,      0.2039235011
          0,           0,        1548,      -5.328784893,      -2.579105433,       -3.36004755,      -3.465227228,      0.1974553755
          0,           0,        1549,      -5.329444817,      -2.581613973,      -3.360393447,      -3.475142199,      0.1962018125
          0,           0,        1550,      -5.332194965,      -2.582162152,      -3.357751344,      -3.473148073,      0.1935410048
          0,           0,        1551,      -5.332715442,      -2.585243239,      -3.361430634,      -3.472833929,      0.1921663672
          0,           0,        1552,      -5.342085156,      -2.592218521,      -3.361139996,      -3.466975657,      0.1819326444
          0,           0,        1553,      -5.344620774,      -2.595576608,      -3.363531089,      -3.464727477,      0.1798515502
          0,           0,        1554,       -5.34885554,      -2.598115039,      -3.365997381,      -3.464732379,      0.1750083803
          0,           0,        1555,      -5.348385437,      -2.599639425,      -3.365373995,      -3.463733728,       0.175311827
          0,           0,        1556,      -5.341838202,      -2.591998878,      -3.363727207,      -3.470404526,      0.1828309779
          0,           0,        1557,      -5.331401933,      -2.583114764,      -3.361988042,      -3.471545349,      0.1956920244
          0,           0,        1558,      -5.350788075,      -2.601327612,      -3.352518177,      -3.465993178,      0.1728771104
          0,           0,        1559,      -5.353059967,      -2.604292366,      -3.356621549,      -3.464858278,      0.1707194612
          0,           0,        1560,      -5.357748718,      -2.608284648,      -3.353863301,      -3.467493428,      0.1642735227
          0,           0,        1561,       -5.35911368,      -2.609616166,      -3.353692776,      -3.466483888,      0.1638421005
          0,           0,        1562,       -5.35373423,      -2.604572182,      -3.358754806,      -3.461728346,      0.1694895377
          0,           0,        1563,      -5.342635262,      -2.594196143,      -3.359545779,       -3.46547059,      0.1843247901
          0,           0,        1564,      -5.363342658,      -2.614429939,       -3.35258477,      -3.462932618,      0.1591773927
          0,           0,        1565,      -5.366041311,      -2.616257546,       -3.35683341,      -3.463300298,      0.1569415348
          0,           0,        1566,      -5.368419134,       -2.62012005,      -3.355877507,      -3.465417634,      0.1505581768
          0,           0,        1567,      -5.370726032,      -2.621376669,      -3.349828493,      -3.467930242,      0.1503557728
          0,           0,        1568,      -5.376987542,      -2.627074733,      -3.348703864,      -3.463269653,      0.1443348551
          0,           0,        1569,      -5.378022642,      -2.627289331,      -3.349166986,      -3.465421518,      0.1441196982
          0,           0,        1570,      -5.369488406,      -2.624628938,      -3.343845937,      -3.463710057,      0.1434150079
          0,           0,        1571,      -5.374467792,      -2.627586119,      -3.345860911,      -3.457918282,      0.1426729716
          0,           0,        1572,      -5.388604044,      -2.637223373,      -3.343970686,      -3.454840212,      0.1343187862
          0,           0,        1573,      -5.386362774,      -2.635736408,      -3.345132161,      -3.461975287,      0.1357247878
          0,           0,        1574,      -5.371883107,      -2.628954238,      -3.344037711,      -3.463464703,      0.1380756217
          0,           0,        1575,       -5.37613828,       -2.63119741,      -3.340820747,       -3.46060294,      0.1389093091
          0,           0,        1576,       -5.40101884,       -2.64974048,      -3.339304422,      -3.452892487,      0.1212329855
          0,           0,        1577,      -5.409342627,      -2.657088256,      -3.341476765,      -3.461269572,      0.1117267286
          0,           0,        1578,       -5.42442067,      -2.674111459,      -3.339242349,      -3.459838023,     0.08985914841
          0,           0,        1579,      -5.448305451,      -2.693699356,      -3.339339586,      -3.454442801,     0.06837596366
          0,           0,        1580,      -5.453099081,      -2.698455748,      -3.340020567,      -3.453719917,     0.06160443093
          0,           0,        1581,      -5.452877605,      -2.697397539,       -3.33799851,      -3.459860837,     0.06368131856
          0,           0,        1582,      -5.456240466,      -2.701845144,      -3.337552307,      -3.456769811,     0.05782368663
          0,           0,        1583,      -5.454402858,      -2.699926588,      -3.338346948,      -3.452998809,     0.06158664317
          0,           0,        1584,      -5.458065111,      -2.704812561,      -3.335645156,      -3.459007896,     0.05534514972
          0,           0,        1585,      -5.457543696,      -2.703016289,      -3.335520954,      -3.460566458,     0.05804273831
          0,           0,        1586,      -5.460920629,      -2.708056001,      -3.336070899,      -3.453538504,     0.05191245436
          0,           0,        1587,      -5.458856317,       -2.70543836,      -3.333251595,      -3.449350279,     0.05628446564
          0,           0,        1588,      -5.462563831,       -2.71090412,      -3.332516582,      -3.451860736,     0.04967288973
          0,           0,        1589,      -5.461990507,       -2.70850478,      -3.333813573,      -3.453971491,     0.05284600181
          0,           0,        1590,       -5.46529549,      -2.714075716,      -3.331547291,      -3.447896945,     0.04636103681
          0,           0,        1591,      -5.463258824,      -2.710910449,      -3.331304862,      -3.449306952,     0.05117796512
          0,           0,        1592,      -5.466908413,      -2.716875288,      -3.332494843,      -3.447277637,      0.0441277318
          0,           0,        1593,      -5.466552012,       -2.71401294,      -3.329768231,      -3.441988762,     0.04761646337
          0,           0,        1594,       -5.46972421,      -2.720019115,      -3.329689732,      -3.441922712,     0.04071031233
          0,           0,        1595,      -5.468001581,      -2.716492512,      -3.329978184,      -3.436836876,     0.04579561363
          0,           0,        1596,       -5.47147122,      -2.722863111,      -3.330106531,      -3.437560105,     0.03832151497
          0,           0,        1597,      -5.471443914,      -2.719804469,       -3.32822901,      -3.441778322,     0.04207027621
          0,           0,        1598,      -5.474468496,      -2.726168023,      -3.330352798,      -3.440983647,     0.03467217182
          0,           0,        1599,      -5.473176123,       -2.72255114,      -3.329841877,      -3.434686645,     0.03994684989
          0,           0,        1600,      -5.476467447,      -2.729271451,      -3.323611165,      -3.432725558,     0.03195157988
          0,           0,        1601,      -5.477371261,      -2.726282092,      -3.326834076,       -3.43168357,     0.03552481703
          0,           0,        1602,      -5.479975937,      -2.733054362,      -3.327639647,      -3.434396142,     0.02768777103
          0,           0,        1603,      -5.480182616,      -2.729773557,      -3.325898728,      -3.436277087,     0.03240522251
          0,           0,        1604,      -5.482875762,      -2.737061942,      -3.326888575,      -3.434666647,      0.0239236227
