"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
1001, -2.398697272000000e-02, 2.006719891000000e-02, -2.004637125000000e-02, 1.095573079986958e+00, 1.622080147932968e+02, 5.796073369166587e-01, 1.184273251224119e+00, 2.304613084620495e+05, 5.812030142555007e+01, 3.745456486047314e+05, 0.000000000000000e+00, -1.521957029788418e+02, -1.523538303683614e+02
1002, -2.398697272000000e-02, 2.033714294000000e-02, -1.977245785000000e-02, 1.095253186370780e+00, 1.618817646591629e+02, 2.320010010299545e-01, 8.073170748928895e-01, 2.303272541922591e+05, 5.759509733799286e+01, 3.713611049984041e+05, 0.000000000000000e+00, -1.501161025390203e+02, -1.544032946279237e+02
1003, -2.398697272000000e-02, 2.072152888000000e-02, -1.936924659000000e-02, 1.095087930891106e+00, 1.615332911176309e+02, -6.685714798820368e-02, 3.829786226751037e-01, 2.302310680939718e+05, 5.703065238999553e+01, 3.679351008412426e+05, 0.000000000000000e+00, -1.470548491880087e+02, -1.573216227195219e+02
1004, -2.398697272000000e-02, 2.124177934000000e-02, -1.879724137000000e-02, 1.095089955149824e+00, 1.612879773201657e+02, -1.946059553623055e-01, 1.210892418912431e-01, 2.301950661950615e+05, 5.660053494148930e+01, 3.653185729774811e+05, 0.000000000000000e+00, -1.427120813384176e+02, -1.612714590014757e+02
1005, -2.398697272000000e-02, 2.189875081000000e-02, -1.802759512000000e-02, 1.095212616911216e+00, 1.610507379952413e+02, -2.696463052087106e-01, -1.956763839444343e-02, 2.301931001610819e+05, 5.627458919987001e+01, 3.633388667379029e+05, 0.000000000000000e+00, -1.368687867788709e+02, -1.662593061019176e+02
1006, -2.398697272000000e-02, 2.265795572000000e-02, -1.706360205000000e-02, 1.095428485127093e+00, 1.608115775311462e+02, -2.857057684489633e-01, -8.618827026569732e-02, 2.302159669931399e+05, 5.600017219910380e+01, 3.616802664607907e+05, 0.000000000000000e+00, -1.295499757518935e+02, -1.720233281057722e+02
1007, -2.398697272000000e-02, 2.344841931000000e-02, -1.595998447000000e-02, 1.095687335087500e+00, 1.605894445169557e+02, -2.733256612430128e-01, -1.132850048361659e-01, 2.302528106834627e+05, 5.578006406830953e+01, 3.603589120254148e+05, 0.000000000000000e+00, -1.211711100054104e+02, -1.780246717035183e+02
1008, -2.398697272000000e-02, 2.418517477000000e-02, -1.481981087000000e-02, 1.095962400681768e+00, 1.604296612674960e+02, -2.512667015122867e-01, -1.233361140158406e-01, 2.303031214335587e+05, 5.564202320613700e+01, 3.595388486749534e+05, 0.000000000000000e+00, -1.125147042945805e+02, -1.836182533926831e+02
1009, -2.398697272000000e-02, 2.480350308000000e-02, -1.375993123000000e-02, 1.096224525667812e+00, 1.603815971211154e+02, -2.278814191517509e-01, -1.229706071088289e-01, 2.303663245748439e+05, 5.561702868245634e+01, 3.594050990265053e+05, 0.000000000000000e+00, -1.044679049576301e+02, -1.883127145816212e+02
1010, -2.398697272000000e-02, 2.527852948000000e-02, -1.286644549000000e-02, 1.096429692792933e+00, 1.604786340046826e+02, -2.003294689138778e-01, -9.663757511118184e-02, 2.304354139530267e+05, 5.573842216349364e+01, 3.601590579159471e+05, 0.000000000000000e+00, -9.768439842644828e+01, -1.919192015602312e+02
1011, -2.398697272000000e-02, 2.561983935000000e-02, -1.217264574000000e-02, 1.096539837013155e+00, 1.607301071167359e+02, -1.676382705734198e-01, 7.110102076543287e-03, 2.305016392217726e+05, 5.602700898798211e+01, 3.619204595187575e+05, 0.000000000000000e+00, -9.241694431413383e+01, -1.945104882799296e+02
1012, -2.398697272000000e-02, 2.585395495000000e-02, -1.166715414000000e-02, 1.096484404999227e+00, 1.611125541522032e+02, -9.645220460817468e-02, 2.761667349825764e-01, 2.305424003457079e+05, 5.652142444558910e+01, 3.649140788102124e+05, 0.000000000000000e+00, -8.857915998636432e+01, -1.962879365709919e+02
1013, -2.398697272000000e-02, 2.600976177000000e-02, -1.131555413000000e-02, 1.096117549197068e+00, 1.616301688269387e+02, 3.882362155308468e-02, 7.726053524925911e-01, 2.305202821551005e+05, 5.724606226871634e+01, 3.692731054946892e+05, 0.000000000000000e+00, -8.590974864892249e+01, -1.974708503364345e+02
1014, -2.398697272000000e-02, 2.611150302000000e-02, -1.107875817000000e-02, 1.095715666105556e+00, 1.621697605192566e+02, -9.067104126826942e-03, 1.380720501178780e+00, 2.304908670587933e+05, 5.806540652311617e+01, 3.742479273886016e+05, 0.000000000000000e+00, -8.411195057637858e+01, -1.982432884436902e+02
1015, -2.401032039000000e-02, 1.322151274000000e-02, -2.771158634000000e-02, 1.096122969763056e+00, 1.623124229560897e+02, 5.287614090197201e-01, 1.642094569144493e+00, 2.306211904113274e+05, 5.834299153183583e+01, 3.759026664344437e+05, 0.000000000000000e+00, -2.103914125443112e+02, -1.003801336817012e+02
1016, -2.401032039000000e-02, 1.347275886000000e-02, -2.759030963000000e-02, 1.095269421350105e+00, 1.626025513064195e+02, 5.514670252707093e-01, 1.672563908536602e+00, 2.304370585012892e+05, 5.864447681998988e+01, 3.777931631118807e+05, 0.000000000000000e+00, -2.094706576653746e+02, -1.022876400017843e+02
1017, -2.401032039000000e-02, 1.384558965000000e-02, -2.740511018000000e-02, 1.094818118369002e+00, 1.623012006380891e+02, 3.178289733130935e-01, 1.059254837202042e+00, 2.302727554104004e+05, 5.810742764792759e+01, 3.745076643695051e+05, 0.000000000000000e+00, -2.080645896976348e+02, -1.051182392892342e+02
1018, -2.401032039000000e-02, 1.438112401000000e-02, -2.712791346000000e-02, 1.094559336744343e+00, 1.618731064171465e+02, 3.951232926376195e-02, 4.422682303389853e-01, 2.301396677992902e+05, 5.751925547502083e+01, 3.709076571830176e+05, 0.000000000000000e+00, -2.059600616941524e+02, -1.091841137247146e+02
1019, -2.401032039000000e-02, 1.511520893000000e-02, -2.672584658000000e-02, 1.094530366590947e+00, 1.616537037620878e+02, -1.163213584583195e-01, 1.260404304890904e-01, 2.300987510322221e+05, 5.708256714770872e+01, 3.682361155223575e+05, 0.000000000000000e+00, -2.029074966846069e+02, -1.147574201876270e+02
1020, -2.401032039000000e-02, 1.605888878000000e-02, -2.616968681000000e-02, 1.094727611744851e+00, 1.614450935332578e+02, -2.048658049295887e-01, -2.912399749731306e-02, 2.301203098632540e+05, 5.677235926145086e+01, 3.663441858683805e+05, 0.000000000000000e+00, -1.986850303784568e+02, -1.219220095472957e+02
1021, -2.401032039000000e-02, 1.717570486000000e-02, -2.545064987000000e-02, 1.095132098402873e+00, 1.611722119848826e+02, -2.580428249503736e-01, -1.186508687522799e-01, 2.301889283284453e+05, 5.652444863088522e+01, 3.648448646132918e+05, 0.000000000000000e+00, -1.932259709214463e+02, -1.304010807105455e+02
1022, -2.401032039000000e-02, 1.837372738000000e-02, -2.459972680000000e-02, 1.095681994782015e+00, 1.608469802879843e+02, -2.945489107106640e-01, -1.598204896340897e-01, 2.302890769919289e+05, 5.630686593784343e+01, 3.635412289450344e+05, 0.000000000000000e+00, -1.867656079358230e+02, -1.394966859620886e+02
1023, -2.401032039000000e-02, 1.952966525000000e-02, -2.369245854000000e-02, 1.096279610318903e+00, 1.605315698096167e+02, -3.131373494423776e-01, -1.587205638418931e-01, 2.304035450277527e+05, 5.613645410386454e+01, 3.625295909554745e+05, 0.000000000000000e+00, -1.798774620016260e+02, -1.482727768830086e+02
1024, -2.401032039000000e-02, 2.053609315000000e-02, -2.282562802000000e-02, 1.096790233623940e+00, 1.603156321584862e+02, -3.138459021969168e-01, -1.155097149994114e-01, 2.305088170357154e+05, 5.605467240442910e+01, 3.620548042417544e+05, 0.000000000000000e+00, -1.732963267572652e+02, -1.559137608709719e+02
1025, -2.401032039000000e-02, 2.133720438000000e-02, -2.207858976000000e-02, 1.097118120514621e+00, 1.602657057179256e+02, -2.959007991876191e-01, -7.634798928566720e-03, 2.305896219590546e+05, 5.612888437516263e+01, 3.625224551848891e+05, 0.000000000000000e+00, -1.676246761769743e+02, -1.619959432915980e+02
1026, -2.401032039000000e-02, 2.193107491000000e-02, -2.148879638000000e-02, 1.097191286643810e+00, 1.604208708230334e+02, -2.613374657449254e-01, 2.038701686068710e-01, 2.306317905413678e+05, 5.640206440821027e+01, 3.641893030806918e+05, 0.000000000000000e+00, -1.631468573756605e+02, -1.665047165585686e+02
1027, -2.401032039000000e-02, 2.234886035000000e-02, -2.105395112000000e-02, 1.097046169707395e+00, 1.607718911009134e+02, -2.079230201898378e-01, 5.303201214521726e-01, 2.306440388612667e+05, 5.692562838480566e+01, 3.673585125691619e+05, 0.000000000000000e+00, -1.598454329329341e+02, -1.696766197395558e+02
1028, -2.401032039000000e-02, 2.263225542000000e-02, -2.074901037000000e-02, 1.096793374269719e+00, 1.613919241613700e+02, -1.565390527216806e-01, 1.054400701261611e+00, 2.306672359595507e+05, 5.768390149693931e+01, 3.719187528116950e+05, 0.000000000000000e+00, -1.575302671987294e+02, -1.718282067455775e+02
1029, -2.401032039000000e-02, 2.281984999000000e-02, -2.054251356000000e-02, 1.096473634636558e+00, 1.620561675273806e+02, -1.163975202574825e-01, 1.607114366688561e+00, 2.306800463219640e+05, 5.838463315461466e+01, 3.761581530430435e+05, 0.000000000000000e+00, -1.559625057934906e+02, -1.732524589007482e+02
1030, -2.401032039000000e-02, 2.300556055000000e-02, -2.033432075000000e-02, 1.096104372689661e+00, 1.622575136201849e+02, -9.821145843129428e-02, 1.659459293761363e+00, 2.306112867265579e+05, 5.841996161653802e+01, 3.763807941420827e+05, 0.000000000000000e+00, -1.543818680472407e+02, -1.746624073087322e+02
1031, -2.401032039000000e-02, 2.327913852000000e-02, -2.002054261000000e-02, 1.095814154280816e+00, 1.618798378377974e+02, -1.276779948329428e-01, 1.051956379889212e+00, 2.304773386093423e+05, 5.788943023909754e+01, 3.731509036443106e+05, 0.000000000000000e+00, -1.519996072379836e+02, -1.767394611028784e+02
1032, -2.401032039000000e-02, 2.366782916000000e-02, -1.955950611000000e-02, 1.095613977944704e+00, 1.613959911554284e+02, -2.071167861563404e-01, 3.856623955437495e-01, 2.303521001297230e+05, 5.729710723455577e+01, 3.695580145862864e+05, 0.000000000000000e+00, -1.484993341291332e+02, -1.796904712611930e+02
1033, -2.401032039000000e-02, 2.419217086000000e-02, -1.890712261000000e-02, 1.095561658561033e+00, 1.611289661687376e+02, -2.452379956408960e-01, 6.145898778202544e-02, 2.302985746895324e+05, 5.682873488428140e+01, 3.667123605152816e+05, 0.000000000000000e+00, -1.435463197328596e+02, -1.836713689826507e+02
1034, -2.401032039000000e-02, 2.485118423000000e-02, -1.803216734000000e-02, 1.095670541163557e+00, 1.608927594086615e+02, -2.449726689684575e-01, -7.271280732808189e-02, 2.302928768184531e+05, 5.645816176291462e+01, 3.644588435386909e+05, 0.000000000000000e+00, -1.369034999061693e+02, -1.886747185599267e+02
1035, -2.401032039000000e-02, 2.560782423000000e-02, -1.694047682000000e-02, 1.095858279409007e+00, 1.606315733550978e+02, -2.297088199701585e-01, -1.319357251483206e-01, 2.303048884870922e+05, 5.615621624875543e+01, 3.626320833094457e+05, 0.000000000000000e+00, -1.286151865723166e+02, -1.944192672997347e+02
1036, -2.401032039000000e-02, 2.638901855000000e-02, -1.569586304000000e-02, 1.096105480524626e+00, 1.603987618240749e+02, -2.147078910300672e-01, -1.307446482006921e-01, 2.303370704015575e+05, 5.592385249984235e+01, 3.612360154558025e+05, 0.000000000000000e+00, -1.191658519859259e+02, -2.003502369107798e+02
1037, -2.401032039000000e-02, 2.710976936000000e-02, -1.441529819000000e-02, 1.096366089202538e+00, 1.602321000193909e+02, -2.031534056212834e-01, -1.114586354600016e-01, 2.303825387760432e+05, 5.578907798728069e+01, 3.604365328625427e+05, 0.000000000000000e+00, -1.094435703258102e+02, -2.058223083810974e+02
1038, -2.401032039000000e-02, 2.770786582000000e-02, -1.322930793000000e-02, 1.096599436099655e+00, 1.601723328082170e+02, -1.946288847339517e-01, -7.491176135600708e-02, 2.304363209489022e+05, 5.577829981793191e+01, 3.603898827122872e+05, 0.000000000000000e+00, -1.004393161844648e+02, -2.103631656785924e+02
1039, -2.401032039000000e-02, 2.816211692000000e-02, -1.223256258000000e-02, 1.096723054095668e+00, 1.602536575853182e+02, -1.959872541760845e-01, 7.892903256997331e-03, 2.304812178553861e+05, 5.591855534389827e+01, 3.612565659363839e+05, 0.000000000000000e+00, -9.287184388026208e+01, -2.138119227943428e+02
1040, -2.401032039000000e-02, 2.848507759000000e-02, -1.146040013000000e-02, 1.096737883400256e+00, 1.604976628923547e+02, -2.215717093760917e-01, 1.743475788048763e-01, 2.305206854210887e+05, 5.624272806551850e+01, 3.632309716601859e+05, 0.000000000000000e+00, -8.700944587186369e+01, -2.162638990444169e+02
1041, -2.401032039000000e-02, 2.870465293000000e-02, -1.089877593000000e-02, 1.096596306163756e+00, 1.609030426698632e+02, -2.959927071365305e-01, 4.626170459942928e-01, 2.305424481797840e+05, 5.679815872423045e+01, 3.665963854196779e+05, 0.000000000000000e+00, -8.274549261753445e+01, -2.179309550323239e+02
1042, -2.401032039000000e-02, 2.884978006000000e-02, -1.050859681000000e-02, 1.096252495498938e+00, 1.615556041229526e+02, -4.277781959973949e-01, 9.257368389191104e-01, 2.305458259075512e+05, 5.754702102583062e+01, 3.710791610138604e+05, 0.000000000000000e+00, -7.978318164785878e+01, -2.190327866454469e+02
1043, -2.401032039000000e-02, 2.894407193000000e-02, -1.024602930000000e-02, 1.096122969763056e+00, 1.623124229560897e+02, -7.872454272440754e-01, 1.535026983139271e+00, 2.306211904113274e+05, 5.834299153183583e+01, 3.759026664344437e+05, 0.000000000000000e+00, -7.778972127213846e+01, -2.197486677024656e+02
1044, -2.403247119000000e-02, 1.561721124000000e-02, -2.898394496000000e-02, 1.096857969406692e+00, 1.616270448390536e+02, 3.512170458986389e-01, 1.645669992297992e+00, 2.307178370521574e+05, 5.808648202452141e+01, 3.743660877248563e+05, 0.000000000000000e+00, -2.200513910110917e+02, -1.185687131899679e+02
1045, -2.403247119000000e-02, 1.587991932000000e-02, -2.884084803000000e-02, 1.095917260248930e+00, 1.619356635833707e+02, 3.803521902587595e-01, 1.716793812062722e+00, 2.305120369323165e+05, 5.842471615508877e+01, 3.764727722777354e+05, 0.000000000000000e+00, -2.189649730462711e+02, -1.205632407987401e+02
1046, -2.403247119000000e-02, 1.626948364000000e-02, -2.862289738000000e-02, 1.095476659170986e+00, 1.617837641626049e+02, 1.776921954745216e-01, 1.169191347947237e+00, 2.303723681652780e+05, 5.798470176393654e+01, 3.737888059652277e+05, 0.000000000000000e+00, -2.173102520008626e+02, -1.235208840947992e+02
1047, -2.403247119000000e-02, 1.682846646000000e-02, -2.829786334000000e-02, 1.095232083442361e+00, 1.614393723832136e+02, -7.574969630989939e-02, 5.524038141807984e-01, 2.302560105251117e+05, 5.747095612932706e+01, 3.706412420126521e+05, 0.000000000000000e+00, -2.148425343479805e+02, -1.277647835109090e+02
1048, -2.403247119000000e-02, 1.759353152000000e-02, -2.782865432000000e-02, 1.095260890788644e+00, 1.612292568371051e+02, -2.133807494558350e-01, 2.105999742397788e-01, 2.302325977705436e+05, 5.709109920504805e+01, 3.683125731384818e+05, 0.000000000000000e+00, -2.112802139782571e+02, -1.335732968412829e+02
1049, -2.403247119000000e-02, 1.857497091000000e-02, -2.718339215000000e-02, 1.095535596477494e+00, 1.610082431565789e+02, -2.834826248341874e-01, 4.373145178246685e-02, 2.302735650736866e+05, 5.680152414752649e+01, 3.665432695581452e+05, 0.000000000000000e+00, -2.063812660168497e+02, -1.410245635084198e+02
1050, -2.403247119000000e-02, 1.973327553000000e-02, -2.635458574000000e-02, 1.096043992809555e+00, 1.606996193223457e+02, -3.310159205120596e-01, -5.135584458039905e-02, 2.303646885338468e+05, 5.654233985451805e+01, 3.649753591938629e+05, 0.000000000000000e+00, -2.000888167436018e+02, -1.498186232265616e+02
1051, -2.403247119000000e-02, 2.097161806000000e-02, -2.538025982000000e-02, 1.096697864230032e+00, 1.603189031609769e+02, -3.686703631604328e-01, -1.018643422315028e-01, 2.304846673265877e+05, 5.629715811148534e+01, 3.635050789471832e+05, 0.000000000000000e+00, -1.926915568367792e+02, -1.592203453403305e+02
1052, -2.403247119000000e-02, 2.216192552000000e-02, -2.434780092000000e-02, 1.097365377301954e+00, 1.599516055036700e+02, -3.895070345872575e-01, -1.013437214864678e-01, 2.306105825473825e+05, 5.609262601722253e+01, 3.622864699480667e+05, 0.000000000000000e+00, -1.848529407539676e+02, -1.682573764506697e+02
1053, -2.403247119000000e-02, 2.319423401000000e-02, -2.336651154000000e-02, 1.097895306725889e+00, 1.596918980978436e+02, -3.930060267638061e-01, -4.794820917518751e-02, 2.307152369405033e+05, 5.598129020072474e+01, 3.616323040673130e+05, 0.000000000000000e+00, -1.774028129900826e+02, -1.760948505933566e+02
1054, -2.403247119000000e-02, 2.401294676000000e-02, -2.252431443000000e-02, 1.098200487522543e+00, 1.596079769648935e+02, -3.793447936137472e-01, 7.188526497323008e-02, 2.307850726339215e+05, 5.602140560492357e+01, 3.618925268393771e+05, 0.000000000000000e+00, -1.710086990826491e+02, -1.823106669608197e+02
1055, -2.403247119000000e-02, 2.461797230000000e-02, -2.186142247000000e-02, 1.098245981042040e+00, 1.597295654579621e+02, -3.582712065643906e-01, 2.845398768564550e-01, 2.308148441119678e+05, 5.625897264338649e+01, 3.633441761711714e+05, 0.000000000000000e+00, -1.659759025434140e+02, -1.869041310961531e+02
1056, -2.403247119000000e-02, 2.504255748000000e-02, -2.137373780000000e-02, 1.098081637158219e+00, 1.600489522408389e+02, -3.333160512580784e-01, 6.009214053570693e-01, 2.308169674400862e+05, 5.672114090423334e+01, 3.661455186972171e+05, 0.000000000000000e+00, -1.622733116726272e+02, -1.901276591421329e+02
1057, -2.403247119000000e-02, 2.533004063000000e-02, -2.103224653000000e-02, 1.097795298741194e+00, 1.605969668173715e+02, -3.093129711596571e-01, 1.085168405900370e+00, 2.308199470479713e+05, 5.739870557430423e+01, 3.702271965870909e+05, 0.000000000000000e+00, -1.596806477310778e+02, -1.923102835963628e+02
1058, -2.403247119000000e-02, 2.552009736000000e-02, -2.080122552000000e-02, 1.097420522698881e+00, 1.611875800636004e+02, -2.926284713871474e-01, 1.591239978936951e+00, 2.308063649949083e+05, 5.804266965983825e+01, 3.741198811086861e+05, 0.000000000000000e+00, -1.579266941311298e+02, -1.937532289188590e+02
1059, -2.403247119000000e-02, 2.570804716000000e-02, -2.056848716000000e-02, 1.097043955082781e+00, 1.614384310781769e+02, -2.983072558770219e-01, 1.680429505636714e+00, 2.307424338667609e+05, 5.812484352872939e+01, 3.746269102111817e+05, 0.000000000000000e+00, -1.561597020970806e+02, -1.951801780449126e+02
1060, -2.403247119000000e-02, 2.598455156000000e-02, -2.021804721000000e-02, 1.096714266268088e+00, 1.612027281624498e+02, -3.125636126882984e-01, 1.150553826306296e+00, 2.306189323286878e+05, 5.768791602485832e+01, 3.719696559218336e+05, 0.000000000000000e+00, -1.534990981465217e+02, -1.972794498288142e+02
1061, -2.403247119000000e-02, 2.637659919000000e-02, -1.970384144000000e-02, 1.096468976500867e+00, 1.608046855600907e+02, -3.289215414931079e-01, 4.909967746427536e-01, 2.304946314946094e+05, 5.715810165047467e+01, 3.687503448863704e+05, 0.000000000000000e+00, -1.495951542523904e+02, -2.002559468668524e+02
1062, -2.403247119000000e-02, 2.690386863000000e-02, -1.897757111000000e-02, 1.096399151296195e+00, 1.605692650749759e+02, -3.351339847690962e-01, 1.479148139468495e-01, 2.304414249430723e+05, 5.671945135340996e+01, 3.660793036782326e+05, 0.000000000000000e+00, -1.440811775805763e+02, -2.042590725238244e+02
1063, -2.403247119000000e-02, 2.756366925000000e-02, -1.800584600000000e-02, 1.096464109096406e+00, 1.603678525131578e+02, -3.190201228792935e-01, 1.241223470606984e-02, 2.304291348096823e+05, 5.636854367234417e+01, 3.639412594393368e+05, 0.000000000000000e+00, -1.367036634971412e+02, -2.092683990465374e+02
1064, -2.403247119000000e-02, 2.831663270000000e-02, -1.679686474000000e-02, 1.096600097279808e+00, 1.601448720166895e+02, -2.915377293229272e-01, -4.135051904426797e-02, 2.304328550900642e+05, 5.608474039855400e+01, 3.622220106755909e+05, 0.000000000000000e+00, -1.275248574948356e+02, -2.149850347488780e+02
1065, -2.403247119000000e-02, 2.908785363000000e-02, -1.542281179000000e-02, 1.096791485731058e+00, 1.599373156356912e+02, -2.699827513739619e-01, -5.308308150748935e-02, 2.304537941238973e+05, 5.587082751301539e+01, 3.609355879956218e+05, 0.000000000000000e+00, -1.170927971459881e+02, -2.208402845658914e+02
1066, -2.403247119000000e-02, 2.979244942000000e-02, -1.401343321000000e-02, 1.097021611955940e+00, 1.597859790646973e+02, -2.598178717637766e-01, -4.696337014110193e-02, 2.304935064280170e+05, 5.575071208895172e+01, 3.602225682455647e+05, 0.000000000000000e+00, -1.063925381778509e+02, -2.261897041809243e+02
1067, -2.403247119000000e-02, 3.037065491000000e-02, -1.271179267000000e-02, 1.097247652418371e+00, 1.597312768573213e+02, -2.617025189791113e-01, -1.777666344030009e-02, 2.305462691511351e+05, 5.574999588962324e+01, 3.602350770858563e+05, 0.000000000000000e+00, -9.651024603926447e+01, -2.305795456100446e+02
1068, -2.403247119000000e-02, 3.080475198000000e-02, -1.162039620000000e-02, 1.097386670446750e+00, 1.598029551755239e+02, -2.835258550433541e-01, 5.217748176840326e-02, 2.305940545968167e+05, 5.589033654142729e+01, 3.611013541334334e+05, 0.000000000000000e+00, -8.822416518658765e+01, -2.338752896579708e+02
1069, -2.403247119000000e-02, 3.111004493000000e-02, -1.077643063000000e-02, 1.097428549040482e+00, 1.600330583874277e+02, -3.322441078344925e-01, 2.000241168777274e-01, 2.306387278263623e+05, 5.619165810492775e+01, 3.629370194671716e+05, 0.000000000000000e+00, -8.181662480862079e+01, -2.361931293587463e+02
1070, -2.403247119000000e-02, 3.131568164000000e-02, -1.016338703000000e-02, 1.097301556548944e+00, 1.603964349279814e+02, -4.317450402180069e-01, 4.471648957753050e-01, 2.306578799548483e+05, 5.669502159726159e+01, 3.659901838790394e+05, 0.000000000000000e+00, -7.716228610087687e+01, -2.377543607280748e+02
1071, -2.403247119000000e-02, 3.145059839000000e-02, -9.737875203999999e-03, 1.096953455206888e+00, 1.609525988985335e+02, -5.554859481886162e-01, 8.384296254891508e-01, 2.306457478006828e+05, 5.736224897176071e+01, 3.699891118377734e+05, 0.000000000000000e+00, -7.393172278963016e+01, -2.387786732759067e+02
1072, -2.403247119000000e-02, 3.153778000000000e-02, -9.451708057000000e-03, 1.096857969406692e+00, 1.616270448390536e+02, -9.153164563258893e-01, 1.412012365972358e+00, 2.307178370521574e+05, 5.808648202452141e+01, 3.743660877248563e+05, 0.000000000000000e+00, -7.175908966995199e+01, -2.394405719435160e+02
1073, -2.405246167000000e-02, 1.772848239000000e-02, -3.009282660000000e-02, 1.097666127237291e+00, 1.610296247759560e+02, 2.290110807457368e-01, 1.565296823082117e+00, 2.308472006558893e+05, 5.789437621280663e+01, 3.732241456991165e+05, 0.000000000000000e+00, -2.284702224602065e+02, -1.345978684343715e+02
1074, -2.405246167000000e-02, 1.800117880000000e-02, -2.993050054000000e-02, 1.096717047812649e+00, 1.613231013777020e+02, 2.772650915777204e-01, 1.648269448339506e+00, 2.306363311788514e+05, 5.824652730271028e+01, 3.754078049482661e+05, 0.000000000000000e+00, -2.272378134368784e+02, -1.366682292643774e+02
1075, -2.405246167000000e-02, 1.840532164000000e-02, -2.968368973000000e-02, 1.096257087477611e+00, 1.612291880459260e+02, 1.049707626450341e-01, 1.169980973651683e+00, 2.304999068202031e+05, 5.787094537903948e+01, 3.731182412093472e+05, 0.000000000000000e+00, -2.253639807984288e+02, -1.397365553404828e+02
1076, -2.405246167000000e-02, 1.898472527000000e-02, -2.931650571000000e-02, 1.096028006149186e+00, 1.609562586070512e+02, -1.120069426739800e-01, 6.001583069761737e-01, 2.303985133741214e+05, 5.740294064136693e+01, 3.702471351640515e+05, 0.000000000000000e+00, -2.225762528176604e+02, -1.441354932667842e+02
1077, -2.405246167000000e-02, 1.977675443000000e-02, -2.878814487000000e-02, 1.096084554739556e+00, 1.607533628720616e+02, -2.602591944620254e-01, 2.621802458715511e-01, 2.303838241736864e+05, 5.704537804659070e+01, 3.680528230581479e+05, 0.000000000000000e+00, -2.185648410530353e+02, -1.501487229572172e+02
1078, -2.405246167000000e-02, 2.079102908000000e-02, -2.806439757000000e-02, 1.096403367696516e+00, 1.605242752145399e+02, -3.346149312039711e-01, 9.045206469874828e-02, 2.304356585146420e+05, 5.677020190272484e+01, 3.663710439050616e+05, 0.000000000000000e+00, -2.130700196846772e+02, -1.578492809008584e+02
1079, -2.405246167000000e-02, 2.198536370000000e-02, -2.713892194000000e-02, 1.096981042814740e+00, 1.601987634529276e+02, -3.863118977495351e-01, -8.611895942698743e-03, 2.305432250540009e+05, 5.651203873691824e+01, 3.648090404661470e+05, 0.000000000000000e+00, -2.060436400800575e+02, -1.669168869436661e+02
1080, -2.405246167000000e-02, 2.325865381000000e-02, -2.605594604000000e-02, 1.097710870034707e+00, 1.597869214490850e+02, -4.246275876035407e-01, -6.695221259963556e-02, 2.306795096403030e+05, 5.625294067246479e+01, 3.632545569228560e+05, 0.000000000000000e+00, -1.978214897290485e+02, -1.765839374522442e+02
1081, -2.405246167000000e-02, 2.447867044000000e-02, -2.491328951000000e-02, 1.098420945057847e+00, 1.593861500368639e+02, -4.423627029381897e-01, -7.327321927199366e-02, 2.308124295864389e+05, 5.602245446222125e+01, 3.618781232407626e+05, 0.000000000000000e+00, -1.891462331612687e+02, -1.858465259942342e+02
1082, -2.405246167000000e-02, 2.553326856000000e-02, -2.383127143000000e-02, 1.098965340650102e+00, 1.591069440205692e+02, -4.428575170419109e-01, -2.707892608563252e-02, 2.309184755782955e+05, 5.588255491751666e+01, 3.610495763485082e+05, 0.000000000000000e+00, -1.809313547542145e+02, -1.938532270690516e+02
1083, -2.405246167000000e-02, 2.636707061000000e-02, -2.290534629000000e-02, 1.099263327515608e+00, 1.590196931662433e+02, -4.310632259425664e-01, 8.132781184633874e-02, 2.309859586490644e+05, 5.589696563504432e+01, 3.611537204545329e+05, 0.000000000000000e+00, -1.739015623877740e+02, -2.001836041513852e+02
1084, -2.405246167000000e-02, 2.698160731000000e-02, -2.217814618000000e-02, 1.099294527280585e+00, 1.591328058215954e+02, -4.119462866505040e-01, 2.714528830210578e-01, 2.310105449997502e+05, 5.610528966918706e+01, 3.624288376136172e+05, 0.000000000000000e+00, -1.683805266567940e+02, -2.048492787463719e+02
1085, -2.405246167000000e-02, 2.741195673000000e-02, -2.164398136000000e-02, 1.099108326411758e+00, 1.594281875595136e+02, -3.895562988825377e-01, 5.667488419937559e-01, 2.310030148515144e+05, 5.652498180100633e+01, 3.649754460727870e+05, 0.000000000000000e+00, -1.643250500185238e+02, -2.081165699526762e+02
1086, -2.405246167000000e-02, 2.770288606000000e-02, -2.127034097000000e-02, 1.098779280076318e+00, 1.599161422650273e+02, -3.580247787323920e-01, 1.017173747348226e+00, 2.309852504220420e+05, 5.714832471125558e+01, 3.687367593874602e+05, 0.000000000000000e+00, -1.614883041003647e+02, -2.103253584333602e+02
1087, -2.405246167000000e-02, 2.789500820000000e-02, -2.101775008000000e-02, 1.098371034268013e+00, 1.604402400568523e+02, -3.314545882618792e-01, 1.492632752896115e+00, 2.309523021867920e+05, 5.774996042995588e+01, 3.723738053055112e+05, 0.000000000000000e+00, -1.595705880414246e+02, -2.117839847248941e+02
