"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
75, -2.521296116000000e-02, 1.087310517000000e-02, -1.087935676000000e-02, 1.150923383936720e+00, 1.022062652691231e+02, -5.939282563285636e-01, -1.814397826979165e-01, 2.386742905260634e+05, 0.000000000000000e+00, -8.259805874072167e+01, -8.255059553040198e+01
76, -2.521296116000000e-02, 1.116560501000000e-02, -1.057894533000000e-02, 1.150475924701657e+00, 1.022030918506113e+02, -1.609414003344828e-01, 5.825279254841845e-01, 2.386606755105713e+05, 0.000000000000000e+00, -8.031728042919913e+01, -8.477130760915281e+01
77, -2.521296116000000e-02, 1.153584574000000e-02, -1.017394135000000e-02, 1.150648240210883e+00, 1.039715787239067e+02, 9.706513312970147e-02, 7.629831866577086e-01, 2.388970396130573e+05, 0.000000000000000e+00, -7.724241642131398e+01, -8.758224268917382e+01
78, -2.521296116000000e-02, 1.196507581000000e-02, -9.665494316000001e-03, 1.150089018618582e+00, 1.067684698994059e+02, 5.138490496998931e-02, 4.851515633524707e-01, 2.389642320116202e+05, 0.000000000000000e+00, -7.338219390013639e+01, -9.084103558633258e+01
79, -2.521296116000000e-02, 1.241382096000000e-02, -9.081952907000000e-03, 1.148898565768673e+00, 1.098484314598112e+02, -3.936124389172881e-02, 1.261149448575637e-01, 2.388723170101658e+05, 0.000000000000000e+00, -6.895184120176366e+01, -9.424799052649892e+01
80, -2.521296116000000e-02, 1.283413251000000e-02, -8.477609467000000e-03, 1.147720012045850e+00, 1.124669929299405e+02, 4.030407081482655e-02, -5.172592537361340e-02, 2.387217551441759e+05, 0.000000000000000e+00, -6.436355569390889e+01, -9.743907239486333e+01
81, -2.521296116000000e-02, 1.318878114000000e-02, -7.914598637000000e-03, 1.146749762929437e+00, 1.141049015900558e+02, 1.838691595188071e-01, -1.106651111666457e-01, 2.385598776854803e+05, 0.000000000000000e+00, -6.008907489197566e+01, -1.001316294108037e+02
82, -2.521296116000000e-02, 1.346269839000000e-02, -7.439124386000000e-03, 1.146032012336039e+00, 1.147154003404718e+02, 3.683267851821480e-01, 1.649628888219764e-02, 2.383716624921224e+05, 0.000000000000000e+00, -5.647918774697514e+01, -1.022112590805267e+02
83, -2.521296116000000e-02, 1.366046533000000e-02, -7.069406365000000e-03, 1.145555124187076e+00, 1.141880940506541e+02, 5.449761348476014e-01, 1.905038753801458e-01, 2.381473669531063e+05, 0.000000000000000e+00, -5.367222116891971e+01, -1.037127417221431e+02
84, -2.521296116000000e-02, 1.379666572000000e-02, -6.799767235000000e-03, 1.145900150971866e+00, 1.125490192705393e+02, 5.235721752503839e-01, 1.723140107607549e-01, 2.380250154282223e+05, 0.000000000000000e+00, -5.162507176571022e+01, -1.047467998987342e+02
85, -2.521296116000000e-02, 1.388758879000000e-02, -6.612087199000000e-03, 1.146357766189381e+00, 1.098304040255761e+02, 2.922455359337309e-01, -2.122022827659805e-01, 2.378689052843218e+05, 0.000000000000000e+00, -5.020017073709565e+01, -1.054371044123575e+02
86, -2.521296116000000e-02, 1.394709399000000e-02, -6.485629399000000e-03, 1.147054269620583e+00, 1.071850104476582e+02, 7.518906791568084e-02, -8.007476706830099e-01, 2.377935096920662e+05, 0.000000000000000e+00, -4.924008007888450e+01, -1.058888787326050e+02
87, -2.521296116000000e-02, 5.549915263000000e-03, -1.490136475000000e-02, 1.146154756532448e+00, 1.093633034910167e+02, -8.112519388053068e-01, -1.175701613883559e+00, 2.378689925095065e+05, 0.000000000000000e+00, -1.131338762106574e+02, -4.213596787125692e+01
88, -2.521296116000000e-02, 5.685082346000000e-03, -1.485032220000000e-02, 1.148692163573221e+00, 1.059789814560181e+02, -1.477794842029272e+00, -1.482726154017434e+00, 2.382765838869266e+05, 0.000000000000000e+00, -1.127463518711048e+02, -4.316218099283544e+01
89, -2.521296116000000e-02, 5.885900316000000e-03, -1.477187897000000e-02, 1.149766657090147e+00, 1.038607343046368e+02, -1.417180196098235e+00, -1.193840127793180e+00, 2.384864572749521e+05, 0.000000000000000e+00, -1.121507965765883e+02, -4.468682761010957e+01
90, -2.521296116000000e-02, 6.174867753000000e-03, -1.465343779000000e-02, 1.150413158590950e+00, 1.029553985896007e+02, -7.039273687204118e-01, -4.678900965809038e-01, 2.386969554294489e+05, 0.000000000000000e+00, -1.112515695580453e+02, -4.688072104168059e+01
91, -2.521296116000000e-02, 6.571983680000000e-03, -1.447968443000000e-02, 1.150053599756352e+00, 1.028135736869413e+02, 1.226478117412645e-01, 1.658233427547598e-01, 2.386996879938742e+05, 0.000000000000000e+00, -1.099324023910631e+02, -4.989569751398650e+01
92, -2.521296116000000e-02, 7.084285166000000e-03, -1.423605052000000e-02, 1.150043730261974e+00, 1.043558916448622e+02, 5.785254402583788e-01, 2.894383760761072e-01, 2.389204159091994e+05, 0.000000000000000e+00, -1.080826893562447e+02, -5.378518373702925e+01
93, -2.521296116000000e-02, 7.693367495000000e-03, -1.391633311000000e-02, 1.148956855305012e+00, 1.068221648585553e+02, 5.906357872593024e-01, 7.342005511669539e-03, 2.388197717997395e+05, 0.000000000000000e+00, -1.056553365270127e+02, -5.840944775359759e+01
94, -2.521296116000000e-02, 8.350387245000000e-03, -1.353230445000000e-02, 1.148394185244829e+00, 1.101934962264000e+02, 4.121308970403804e-01, -2.577860695389236e-01, 2.388591247771976e+05, 0.000000000000000e+00, -1.027397209702708e+02, -6.339766140459604e+01
95, -2.521296116000000e-02, 8.988280599000000e-03, -1.311728031000000e-02, 1.147015121443720e+00, 1.127809083437946e+02, 3.078553219328838e-01, -5.302660933685512e-01, 2.386271245655213e+05, 0.000000000000000e+00, -9.958878208199248e+01, -6.824066397233314e+01
96, -2.521296116000000e-02, 9.547194335000000e-03, -1.271626168000000e-02, 1.145824361934769e+00, 1.144422990902524e+02, 3.240645755615263e-01, -6.873582852678047e-01, 2.384065764181183e+05, 0.000000000000000e+00, -9.654417557743810e+01, -7.248403889012783e+01
97, -2.521296116000000e-02, 9.994702043000001e-03, -1.236762555000000e-02, 1.145140068689475e+00, 1.150813618421237e+02, 4.188450312716787e-01, -7.830488117318165e-01, 2.382557022299495e+05, 0.000000000000000e+00, -9.389726655697521e+01, -7.588159894516824e+01
98, -2.521296116000000e-02, 1.032809413000000e-02, -1.209060389000000e-02, 1.145007091666334e+00, 1.146681273669278e+02, 4.403058488628355e-01, -8.789125718326346e-01, 2.381627352180226e+05, 0.000000000000000e+00, -9.179406764090875e+01, -7.841277241371048e+01
99, -2.521296116000000e-02, 1.056354771000000e-02, -1.188544028000000e-02, 1.145480876002844e+00, 1.134387374267354e+02, 3.043471838050864e-01, -1.047517214024829e+00, 2.381389426056379e+05, 0.000000000000000e+00, -9.023642813297901e+01, -8.020037889271276e+01
100, -2.521296116000000e-02, 1.072371944000000e-02, -1.174112738000000e-02, 1.146712073338244e+00, 1.111995433882726e+02, -1.824070056736359e-01, -1.476926981351305e+00, 2.382323163859264e+05, 0.000000000000000e+00, -8.914077830236864e+01, -8.141643185016197e+01
